City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
388,durban,0,FR,1524364200,62,43.54,0.58,59.0,6.93
389,mildura,0,AU,1524365090,62,-34.18,142.16,78.42,4.76
390,sorong,20,ID,1524365090,100,-0.86,131.25,83.91,7.67
391,codrington,92,AU,1524365090,100,-28.95,153.24,63.93,5.21
392,churhat,0,IN,1524365090,25,24.43,81.67,87.6,3.65
393,isla mujeres,40,MX,1524361680,78,21.23,-86.73,80.6,10.29
394,voi,32,KE,1524365091,97,-3.4,38.57,66.0,2.53
395,banda aceh,8,ID,1524365091,95,5.56,95.32,82.56,2.19
396,arinos,64,BR,1524365091,75,-15.92,-46.11,68.79,6.67
397,kurilsk,24,RU,1524365092,95,45.23,147.88,33.15,14.5
398,mozelos,0,PT,1524364200,93,41.0,-8.56,60.8,2.08
399,vao,92,EE,1524365092,74,59.1,26.19,42.96,11.03
400,fohnsdorf,0,AT,1524363600,87,47.21,14.68,51.8,1.12
401,itoman,75,JP,1524362400,78,26.12,127.67,73.4,13.87
402,hoima,56,UG,1524365093,96,1.43,31.35,65.46,2.86
403,tanda,0,IN,1524365093,59,31.67,75.63,68.34,4.43
404,roma,0,IT,1524363600,93,41.89,12.48,60.8,2.24
405,llano de piedra,0,MX,1524365093,71,17.06,-98.04,69.69,1.74
406,grand gaube,75,MU,1524362400,83,-20.01,57.66,77.0,11.41
407,cap-aux-meules,75,CA,1524362400,95,47.38,-61.86,32.0,11.41
408,lages,36,BR,1524365094,95,-27.82,-50.33,60.51,6.22
409,verkhnevilyuysk,64,RU,1524365094,69,63.45,120.31,38.64,8.46
410,kaeo,56,NZ,1524365094,63,-35.1,173.78,67.26,12.59
411,rincon,20,US,1524364500,77,32.3,-81.24,66.2,8.05
412,sinop,0,TR,1524361800,93,42.03,35.15,39.2,5.82
413,conil,20,FR,1524365095,80,44.97,3.72,40.89,2.64
414,stawell,0,AU,1524365095,69,-37.06,142.77,72.3,2.64
415,vostok,0,RU,1524365095,44,46.45,135.83,48.45,5.66
416,port-cartier,40,CA,1524362400,34,50.03,-66.88,35.6,6.93
417,pavilosta,76,LV,1524363600,93,56.89,21.19,37.4,3.98
418,storforshei,92,NO,1524365096,99,66.4,14.52,31.62,2.19
419,barreirinhas,92,BR,1524365096,100,-2.75,-42.83,73.92,3.53
420,sitges,0,ES,1524364200,72,41.24,1.82,59.0,5.82
421,arman,40,RU,1524362400,47,59.7,150.17,37.4,8.95
422,kuminskiy,12,RU,1524365097,72,58.67,66.57,24.69,3.53
423,monrovia,20,LR,1524365097,94,6.33,-10.8,75.09,2.86
424,marawi,76,PH,1524365097,100,8.0,124.29,73.92,1.07
425,gadsden,90,US,1524364500,63,34.01,-86.01,66.2,8.05
426,marienburg,0,DE,1524363600,87,52.12,9.98,46.4,4.7
427,fare,56,PF,1524365098,100,-16.7,-151.02,81.21,9.69
428,exeter,12,GB,1524365098,98,50.73,-3.53,49.26,3.53
429,riyadh,5,SA,1524362400,23,24.63,46.72,77.0,2.24
430,lompoc,1,US,1524364500,56,34.64,-120.46,68.0,5.82
431,arlit,0,NE,1524365099,20,18.74,7.39,65.64,3.76
432,ballina,76,IE,1524365099,99,54.11,-9.15,46.02,8.9
433,chumikan,0,RU,1524365099,51,54.72,135.31,39.99,8.01
434,port lincoln,0,AU,1524365099,73,-34.72,135.86,73.47,7.45
435,quetta,0,PK,1524365099,27,30.19,67.02,51.42,2.64
436,mount gambier,0,AU,1524365100,70,-37.83,140.78,68.88,3.31
437,nyurba,88,RU,1524365100,65,63.29,118.35,40.89,9.01
438,los llanos de aridane,92,ES,1524364200,67,28.66,-17.92,62.6,5.82
439,beaver falls,1,US,1524363360,75,44.58,-95.05,46.4,4.65
440,kourou,75,GF,1524362400,100,5.16,-52.64,75.2,9.46
441,vestmannaeyjar,92,IS,1524365101,99,63.44,-20.27,41.25,11.81
442,saldanha,92,PT,1524365101,98,41.42,-6.55,53.22,2.42
443,ternate,20,PH,1524362400,59,14.29,120.72,89.6,9.17
444,nizwa,0,OM,1524365101,66,22.93,57.53,65.01,2.42
445,nacogdoches,92,US,1524363300,93,31.6,-94.66,66.2,9.17
446,batticaloa,20,LK,1524365102,97,7.71,81.69,84.18,4.65
447,tabas,20,IR,1524365102,28,33.6,56.92,63.57,4.54
448,ringebu,76,NO,1524365102,83,61.53,10.14,28.47,2.53
449,natal,20,BR,1524362400,83,-5.81,-35.21,78.8,3.36
450,hofn,92,IS,1524365103,100,64.25,-15.21,39.63,22.77
451,harda,0,IN,1524365103,20,22.34,77.09,86.16,3.2
452,san juan de los morros,40,VE,1524362400,88,9.91,-67.35,75.2,3.36
453,san isidro,44,PH,1524365104,74,16.74,121.63,84.99,1.41
454,praia da vitoria,75,PT,1524362400,100,38.73,-27.07,60.8,12.71
455,port augusta,8,AU,1524362400,19,-32.49,137.76,89.6,14.99
456,kirakira,76,SB,1524365105,100,-10.46,161.92,80.76,19.53
457,sobolevo,80,RU,1524365105,61,54.43,31.9,43.5,21.09
458,aran,0,CH,1524363600,87,46.5,6.71,53.6,3.87
459,coquimbo,90,CL,1524362400,93,-29.95,-71.34,55.4,4.54
460,polunochnoye,36,RU,1524365106,60,60.87,60.43,21.81,3.76
461,dharchula,0,IN,1524365106,74,29.85,80.53,43.41,1.52
462,bontang,12,ID,1524365106,92,0.12,117.47,84.63,2.64
463,puerto narino,75,CO,1524362400,100,-3.77,-70.38,73.4,2.24
464,pangai,44,TO,1524365106,100,-19.8,-174.35,78.96,4.99
465,joshimath,8,IN,1524365107,100,30.57,79.57,17.76,0.63
466,port hardy,75,CA,1524362400,81,50.7,-127.42,44.6,5.82
467,saint-augustin,0,FR,1524364200,72,44.83,-0.61,62.6,3.36
468,peci,0,BA,1524364200,87,44.63,16.79,42.8,3.36
469,ginda,0,IN,1524365108,70,30.69,78.49,53.22,1.97
470,sabang,44,PH,1524365108,92,13.72,123.58,83.55,4.99
471,honiara,40,SB,1524362400,79,-9.43,159.96,86.0,16.11
472,jalingo,12,NG,1524365108,60,10.21,12.82,77.25,10.47
473,zapote,40,EC,1524362400,83,-0.94,-80.07,78.8,4.7
474,coatzintla,0,MX,1524365109,76,20.48,-97.46,77.79,9.8
475,kamarion,20,GR,1524363600,76,36.8,25.82,59.0,11.41
476,fort nelson,75,CA,1524362400,64,58.81,-122.69,39.2,8.05
477,preeceville,68,CA,1524365109,87,51.95,-102.67,42.69,13.04
478,santa fe,0,AR,1524365110,95,-31.62,-60.7,72.39,7.45
479,evensk,88,RU,1524365110,89,61.92,159.24,32.34,12.71
480,paamiut,88,GL,1524365110,95,61.99,-49.67,33.51,8.68
481,souillac,0,FR,1524364200,72,45.6,-0.6,62.6,5.82
482,auki,8,NG,1524365111,60,12.18,6.51,80.04,9.91
483,angoche,0,MZ,1524365111,100,-16.23,39.91,80.4,14.27
484,sisophon,20,KH,1524365111,79,13.59,102.97,88.14,7.11
485,rokytne,0,UA,1524365112,63,51.27,27.23,44.94,9.69
486,alagoa grande,88,BR,1524365112,88,-7.16,-35.63,75.36,4.65
487,daru,0,SL,1524365115,96,7.99,-10.85,72.48,4.21
488,cherskiy,8,RU,1524365115,80,68.75,161.3,35.94,1.52
489,tenenkou,12,ML,1524365116,81,14.46,-4.91,73.56,7.11
490,sokoto,24,NG,1524365116,69,13.06,5.24,75.18,6.11
491,olinda,75,EC,1524362400,58,-2.03,-79.75,82.4,12.75
492,lenger,0,KZ,1524362400,51,42.18,69.89,59.0,8.95
493,tadine,92,NC,1524365117,99,-21.55,167.88,77.61,16.51
494,windhoek,0,NA,1524362400,43,-22.57,17.08,55.4,5.82
495,goderich,0,CA,1524365117,65,43.74,-81.71,29.37,3.42
496,miri,8,NG,1524365117,79,10.31,9.75,72.84,7.78
497,dingle,12,PH,1524365117,61,11.0,122.67,88.68,9.91
498,barcelos,0,PT,1524364200,93,41.53,-8.62,60.8,1.97
499,egvekinot,0,RU,1524365118,81,66.32,-179.17,24.42,3.31
500,san joaquin,12,PH,1524365118,61,10.59,122.14,88.68,9.91
501,berasia,0,IN,1524365118,20,23.63,77.43,83.82,4.43
502,moron,40,VE,1524362400,88,10.49,-68.2,75.2,3.36
503,lagoa,75,PT,1524364200,93,37.14,-8.45,60.8,5.82
504,vestmanna,92,FO,1524363600,100,62.16,-7.17,44.6,11.41
505,scicli,0,IT,1524362100,100,36.79,14.7,53.6,4.7
506,rawson,24,AR,1524365119,35,-43.3,-65.11,70.41,15.5
507,marsaxlokk,0,MT,1524363300,76,35.84,14.54,57.2,3.36
508,padang,8,ID,1524365024,100,-0.92,100.36,81.93,2.3
509,bonga,64,ET,1524365120,100,7.26,36.25,59.88,1.19
510,havoysund,75,NO,1524363600,86,71.0,24.66,28.4,3.36
511,sisimiut,0,GL,1524365120,73,66.94,-53.67,11.82,3.65
512,polewali,64,ID,1524365120,88,-4.03,119.8,84.54,5.21
513,port moresby,40,PG,1524362400,74,-9.47,147.16,86.0,11.41
514,tiznit,44,MA,1524365121,83,29.7,-9.73,55.92,5.55
515,cordoba,68,CO,1524364850,79,5.59,-73.79,55.92,1.19
516,yuanping,92,CN,1524365121,99,38.72,112.71,51.69,3.42
517,constitucion,40,MX,1524361620,14,23.99,-104.67,77.0,6.93
518,finnsnes,92,NO,1524363600,93,69.23,17.98,35.6,6.93
519,yiyang,92,CN,1524365122,100,28.59,112.35,69.96,8.12
520,sabancuy,44,MX,1524365122,86,18.97,-91.18,84.27,9.46
521,mandalgovi,68,MN,1524365122,96,45.76,106.27,40.53,10.47
522,ambilobe,36,MG,1524365122,91,-13.19,49.05,72.84,3.76
523,vilcun,92,CL,1524365123,89,-38.65,-72.23,51.51,7.0
524,popondetta,32,PG,1524365123,83,-8.77,148.24,77.52,2.3
525,saint-joseph,0,FR,1524364200,71,43.56,6.97,66.2,3.36
526,jinka,76,ET,1524365123,98,5.79,36.57,62.31,1.86
527,mangochi,0,MW,1524365124,100,-14.48,35.26,61.68,3.87
528,tarrafal,75,CV,1524362400,72,15.28,-23.77,68.0,12.75
529,puerto madryn,0,AR,1524365124,69,-42.77,-65.04,64.92,15.17
530,vidim,0,CZ,1524364200,81,50.47,14.53,55.4,3.36
531,dingwall,92,GB,1524363600,93,57.6,-4.43,50.0,4.7
532,san rafael,0,AR,1524364993,83,-34.61,-68.33,57.18,2.53
533,terney,20,RU,1524365125,74,45.05,136.61,44.31,3.42
534,luanda,88,AO,1524365125,100,-8.83,13.24,77.79,3.42
535,jumla,0,NP,1524365126,83,29.28,82.18,39.9,1.97
536,buin,0,CL,1524362400,59,-33.73,-70.74,62.6,6.93
537,waingapu,0,ID,1524365126,68,-9.65,120.26,85.71,15.5
538,oranjemund,56,ZA,1524365126,100,-28.55,16.43,58.44,9.46
539,alofi,68,NU,1524365065,100,-19.06,-169.92,81.84,9.8
540,gillette,1,US,1524361980,66,44.29,-105.5,48.2,10.29
541,kendal,64,ID,1524365127,93,-6.92,110.2,81.3,3.65
542,berlevag,20,NO,1524365127,100,70.86,29.09,16.41,3.31
543,buritis,80,BR,1524365127,69,-15.62,-46.42,70.68,4.43
544,mawlamyine,0,MM,1524365128,61,16.49,97.63,91.29,2.64
545,ankang,92,CN,1524365128,89,32.73,108.99,67.71,2.64
546,rassvet,0,MD,1524364200,54,47.2,28.43,57.2,8.05
547,awjilah,0,LY,1524365128,43,29.14,21.3,63.21,11.81
548,moniquira,92,CO,1524365128,94,5.88,-73.57,61.95,3.76
549,yarada,36,IN,1524365129,95,17.65,83.27,86.16,15.05
550,viedma,32,AR,1524365129,49,-40.81,-62.99,77.52,19.19
551,half moon bay,1,US,1524364800,81,37.46,-122.43,78.8,9.17
552,ancud,92,CL,1524365129,98,-41.87,-73.83,49.53,9.57
553,huarmey,76,PE,1524365129,74,-10.07,-78.15,64.2,2.75
554,nosy varika,0,MG,1524365130,100,-20.58,48.53,73.74,4.76
555,vanimo,12,PG,1524365130,100,-2.67,141.3,83.46,10.47
556,jalu,0,LY,1524365130,40,29.03,21.55,64.83,12.03
557,rio gallegos,0,AR,1524362400,74,-51.62,-69.22,37.4,3.36
558,portland,20,US,1524361980,38,45.52,-122.67,60.8,9.17
559,salinas,1,US,1524364500,49,36.67,-121.66,69.8,10.29
560,havre,1,US,1524361980,28,48.55,-109.68,55.4,26.4
561,kamenka,32,RU,1524365131,94,53.19,44.05,41.16,18.97
562,hobyo,32,SO,1524365131,93,5.35,48.53,75.72,3.42
563,sigayevo,92,RU,1524365132,87,56.42,53.78,30.72,15.84
564,orizona,48,BR,1524365132,76,-17.03,-48.3,66.36,3.65
565,high level,90,CA,1524362400,100,58.52,-117.13,41.0,5.82
566,torbay,40,CA,1524362400,86,47.66,-52.73,32.0,20.8
567,kharp,68,RU,1524365132,85,66.82,65.8,10.74,8.9
568,broken hill,0,AU,1524365132,35,-31.97,141.45,82.65,5.44
569,nizhniy tsasuchey,0,RU,1524365133,66,50.52,115.13,55.92,10.47
